,exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
82076,103728,LAURUSLABS25OCT900PE,LAURUSLABS,37.85,28-Oct-2025,900.0,0.05,1700,OPTSTK,PE,XX,NFO,,
82077,65958,BIOCON25OCT255PE,BIOCON,0.0,28-Oct-2025,255.0,0.05,2500,OPTSTK,PE,XX,NFO,,
82078,62523,ALKEM25OCT6300CE,ALKEM,2.0,28-Oct-2025,6300.0,0.05,125,OPTSTK,CE,XX,NFO,,
82079,37314,MUTHOOTFIN25OCT3900PE,MUTHOOTFIN,0.0,28-Oct-2025,3900.0,0.05,275,OPTSTK,PE,XX,NFO,,
82080,69083,ADANIENSOL25OCT750PE,ADANIENSOL,0.0,28-Oct-2025,750.0,0.05,675,OPTSTK,PE,XX,NFO,,
82081,96515,KALYANKJIL25OCT610PE,KALYANKJIL,0.0,28-Oct-2025,610.0,0.05,1175,OPTSTK,PE,XX,NFO,,
82082,109862,PERSISTENT25OCT3900PE,PERSISTENT,0.0,28-Oct-2025,3900.0,0.05,100,OPTSTK,PE,XX,NFO,,
82083,117192,SBILIFE25OCT1940CE,SBILIFE,3.05,28-Oct-2025,1940.0,0.05,375,OPTSTK,CE,XX,NFO,,
82084,37762,TORNTPHARM25NOV2000PE,TORNTPHARM,0.0,25-Nov-2025,2000.0,0.05,250,OPTSTK,PE,XX,NFO,,
82085,105282,LT25OCT2600CE,LT,0.0,28-Oct-2025,2600.0,0.05,175,OPTSTK,CE,XX,NFO,,
82086,91647,CUMMINSIND25DEC5200CE,CUMMINSIND,0.0,30-Dec-2025,5200.0,0.05,200,OPTSTK,CE,XX,NFO,,
82087,66537,NIFTYNXT5025DEC61200CE,NIFTYNXT50,0.0,30-Dec-2025,61200.0,0.05,25,OPTIDX,CE,XX,NFO,,
82088,57563,BANKNIFTY26JUN42000CE,BANKNIFTY,0.0,30-Jun-2026,42000.0,0.05,35,OPTIDX,CE,XX,NFO,,
82089,98101,EICHERMOT25OCT9700PE,EICHERMOT,0.0,28-Oct-2025,9700.0,0.05,175,OPTSTK,PE,XX,NFO,,
82090,117717,PIDILITIND25OCT1280PE,PIDILITIND,19.45,28-Oct-2025,1280.0,0.05,500,OPTSTK,PE,XX,NFO,,
82091,125030,TORNTPHARM25OCT3350CE,TORNTPHARM,181.95,28-Oct-2025,3350.0,0.05,250,OPTSTK,CE,XX,NFO,,
82092,59835,NIFTYNXT5025OCT61800CE,NIFTYNXT50,7000.7,28-Oct-2025,61800.0,0.05,25,OPTIDX,CE,XX,NFO,,
82093,66978,BLUESTARCO25NOV1480CE,BLUESTARCO,0.0,25-Nov-2025,1480.0,0.05,325,OPTSTK,CE,XX,NFO,,
82094,144627,SAIL25NOV131PE,SAIL,7.2,25-Nov-2025,131.0,0.05,4700,OPTSTK,PE,XX,NFO,,
82095,104579,LICI25OCT760PE,LICI,0.15,28-Oct-2025,760.0,0.05,700,OPTSTK,PE,XX,NFO,,
82096,150190,VEDL25DEC370CE,VEDL,0.0,30-Dec-2025,370.0,0.05,1150,OPTSTK,CE,XX,NFO,,
82097,136014,MOTHERSON25NOV97PE,MOTHERSON,2.85,25-Nov-2025,97.0,0.05,6150,OPTSTK,PE,XX,NFO,,
82098,127823,JINDALSTEL25NOV1170CE,JINDALSTEL,5.8,25-Nov-2025,1170.0,0.05,625,OPTSTK,CE,XX,NFO,,
82099,35206,APOLLOHOSP25NOV4600CE,APOLLOHOSP,0.0,25-Nov-2025,4600.0,0.05,125,OPTSTK,CE,XX,NFO,,
82100,117269,IIFL25NOV410CE,IIFL,63.0,25-Nov-2025,410.0,0.05,1650,OPTSTK,CE,XX,NFO,,
82101,71016,CAMS25OCT4900PE,CAMS,0.0,28-Oct-2025,4900.0,0.05,150,OPTSTK,PE,XX,NFO,,
82102,123010,TATASTEEL25NOV110CE,TATASTEEL,0.0,25-Nov-2025,110.0,0.05,5500,OPTSTK,CE,XX,NFO,,
82103,125846,TRENT25NOV5000CE,TRENT,131.0,25-Nov-2025,5000.0,0.05,100,OPTSTK,CE,XX,NFO,,
82104,116791,SBICARD25OCT770CE,SBICARD,0.0,28-Oct-2025,770.0,0.05,800,OPTSTK,CE,XX,NFO,,
82105,128462,JIOFIN25NOV375PE,JIOFIN,0.0,25-Nov-2025,375.0,0.05,2350,OPTSTK,PE,XX,NFO,,
82106,74689,CANBK25OCT118CE,CANBK,10.0,28-Oct-2025,118.0,0.05,6750,OPTSTK,CE,XX,NFO,,
82107,104432,MUTHOOTFIN25NOV2400PE,MUTHOOTFIN,0.0,25-Nov-2025,2400.0,0.05,275,OPTSTK,PE,XX,NFO,,
82108,124935,IREDA25NOV147.5PE,IREDA,4.1,25-Nov-2025,147.5,0.05,3450,OPTSTK,PE,XX,NFO,,
82109,145746,SHRIRAMFIN25NOV750CE,SHRIRAMFIN,0.0,25-Nov-2025,750.0,0.05,825,OPTSTK,CE,XX,NFO,,
82110,97438,INDUSTOWER25OCT260CE,INDUSTOWER,0.0,28-Oct-2025,260.0,0.05,1700,OPTSTK,CE,XX,NFO,,
82111,115695,ICICIPRULI25DEC740CE,ICICIPRULI,0.0,30-Dec-2025,740.0,0.05,925,OPTSTK,CE,XX,NFO,,
82112,135520,MAZDOCK25DEC2900PE,MAZDOCK,388.55,30-Dec-2025,2900.0,0.05,175,OPTSTK,PE,XX,NFO,,
82113,79801,BHARTIARTL25DEC2800PE,BHARTIARTL,0.0,30-Dec-2025,2800.0,0.05,475,OPTSTK,PE,XX,NFO,,
82114,104552,HAL25NOV3700CE,HAL,0.0,25-Nov-2025,3700.0,0.05,150,OPTSTK,CE,XX,NFO,,
82115,64465,MIDCPNIFTY25DEC15200CE,MIDCPNIFTY,0.0,30-Dec-2025,15200.0,0.05,140,OPTIDX,CE,XX,NFO,,
82116,42543,HDFCAMC25OCT7550CE,HDFCAMC,0.0,28-Oct-2025,7550.0,0.05,150,OPTSTK,CE,XX,NFO,,
82117,89673,ICICIGI25OCT2060CE,ICICIGI,13.5,28-Oct-2025,2060.0,0.05,325,OPTSTK,CE,XX,NFO,,
82118,118681,SHRIRAMFIN25OCT610PE,SHRIRAMFIN,1.1,28-Oct-2025,610.0,0.05,825,OPTSTK,PE,XX,NFO,,
82119,136447,NATIONALUM25OCT232.5PE,NATIONALUM,7.9,28-Oct-2025,232.5,0.05,3750,OPTSTK,PE,XX,NFO,,
82120,47127,NIFTY25N0420700PE,NIFTY,0.0,04-Nov-2025,20700.0,0.05,75,OPTIDX,PE,XX,NFO,,
82121,38246,TORNTPOWER25OCT1800PE,TORNTPOWER,0.0,28-Oct-2025,1800.0,0.05,375,OPTSTK,PE,XX,NFO,,
82122,73612,ASIANPAINT25NOV2740PE,ASIANPAINT,0.0,25-Nov-2025,2740.0,0.05,250,OPTSTK,PE,XX,NFO,,
82123,131173,TORNTPOWER25OCT1120CE,TORNTPOWER,175.4,28-Oct-2025,1120.0,0.05,375,OPTSTK,CE,XX,NFO,,
82124,113067,HUDCO25NOV252.5CE,HUDCO,9.4,25-Nov-2025,252.5,0.05,2775,OPTSTK,CE,XX,NFO,,
82125,134213,VOLTAS25OCT960CE,VOLTAS,0.0,28-Oct-2025,960.0,0.05,375,OPTSTK,CE,XX,NFO,,
82126,50656,BANKNIFTY25DEC47800CE,BANKNIFTY,0.0,30-Dec-2025,47800.0,0.05,35,OPTIDX,CE,XX,NFO,,
82127,143144,PRESTIGE25NOV1340PE,PRESTIGE,0.0,25-Nov-2025,1340.0,0.05,450,OPTSTK,PE,XX,NFO,,
82128,106769,M&M25OCT2600CE,M&M,0.0,28-Oct-2025,2600.0,0.05,200,OPTSTK,CE,XX,NFO,,
82129,115879,SAIL25OCT147.5PE,SAIL,15.75,28-Oct-2025,147.5,0.05,4700,OPTSTK,PE,XX,NFO,,
82130,45049,NIFTY25O2022150CE,NIFTY,0.0,20-Oct-2025,22150.0,0.05,75,OPTIDX,CE,XX,NFO,,
82131,48782,INDUSTOWER25NOVFUT,INDUSTOWER,347.1,25-Nov-2025,-0.01,0.05,1700,FUTSTK,XX,XX,NFO,,
82132,140461,PFC25OCT445CE,PFC,0.5,28-Oct-2025,445.0,0.05,1300,OPTSTK,CE,XX,NFO,,
82133,51001,FINNIFTY25NOV22300CE,FINNIFTY,0.0,25-Nov-2025,22300.0,0.05,65,OPTIDX,CE,XX,NFO,,
82134,73798,ASIANPAINT25DEC2560CE,ASIANPAINT,43.65,30-Dec-2025,2560.0,0.05,250,OPTSTK,CE,XX,NFO,,
82135,115340,RELIANCE25NOV920CE,RELIANCE,0.0,25-Nov-2025,920.0,0.05,500,OPTSTK,CE,XX,NFO,,
82136,114671,OFSS25OCT4800CE,OFSS,0.0,28-Oct-2025,4800.0,0.05,75,OPTSTK,CE,XX,NFO,,
82137,114828,ICICIPRULI25OCT675CE,ICICIPRULI,0.0,28-Oct-2025,675.0,0.05,925,OPTSTK,CE,XX,NFO,,
82138,42116,FEDERALBNK25OCT300PE,FEDERALBNK,0.0,28-Oct-2025,300.0,0.05,5000,OPTSTK,PE,XX,NFO,,
82139,46455,LICHSGFIN25NOV840CE,LICHSGFIN,0.0,25-Nov-2025,840.0,0.05,1000,OPTSTK,CE,XX,NFO,,
82140,49896,BANKNIFTY25NOV54400PE,BANKNIFTY,1815.5,25-Nov-2025,54400.0,0.05,35,OPTIDX,PE,XX,NFO,,
82141,37553,PNB25NOV147CE,PNB,0.0,25-Nov-2025,147.0,0.05,8000,OPTSTK,CE,XX,NFO,,
82142,42021,IOC25OCT135CE,IOC,17.7,28-Oct-2025,135.0,0.05,4875,OPTSTK,CE,XX,NFO,,
82143,78344,DELHIVERY25OCT365CE,DELHIVERY,0.0,28-Oct-2025,365.0,0.05,2075,OPTSTK,CE,XX,NFO,,
82144,57748,MIDCPNIFTY25OCT13025PE,MIDCPNIFTY,44.0,28-Oct-2025,13025.0,0.05,140,OPTIDX,PE,XX,NFO,,
82145,54707,ABCAPITAL25OCT390PE,ABCAPITAL,0.0,28-Oct-2025,390.0,0.05,3100,OPTSTK,PE,XX,NFO,,
82146,42204,LAURUSLABS25NOV1150PE,LAURUSLABS,0.0,25-Nov-2025,1150.0,0.05,1700,OPTSTK,PE,XX,NFO,,
82147,109089,PAGEIND25NOV30000PE,PAGEIND,0.0,25-Nov-2025,30000.0,0.05,15,OPTSTK,PE,XX,NFO,,
82148,101053,GAIL25DEC90PE,GAIL,0.0,30-Dec-2025,90.0,0.05,3150,OPTSTK,PE,XX,NFO,,
82149,105093,HAL25DEC6000CE,HAL,0.0,30-Dec-2025,6000.0,0.05,150,OPTSTK,CE,XX,NFO,,
82150,56548,ASTRAL25NOV880CE,ASTRAL,0.0,25-Nov-2025,880.0,0.05,425,OPTSTK,CE,XX,NFO,,
82151,38634,RECLTD25OCT190PE,RECLTD,0.0,28-Oct-2025,190.0,0.05,1275,OPTSTK,PE,XX,NFO,,
82152,142526,POWERINDIA25OCT11500PE,POWERINDIA,0.0,28-Oct-2025,11500.0,0.05,50,OPTSTK,PE,XX,NFO,,
82153,59124,NIFTY25OCT27300PE,NIFTY,0.0,28-Oct-2025,27300.0,0.05,75,OPTIDX,PE,XX,NFO,,
82154,145984,SONACOMS25OCT210CE,SONACOMS,0.0,28-Oct-2025,210.0,0.05,1050,OPTSTK,CE,XX,NFO,,
82155,39710,NIFTY25N1120250PE,NIFTY,0.0,11-Nov-2025,20250.0,0.05,75,OPTIDX,PE,XX,NFO,,
82156,125230,TORNTPHARM25NOV4800CE,TORNTPHARM,0.0,25-Nov-2025,4800.0,0.05,250,OPTSTK,CE,XX,NFO,,
82157,116497,SAMMAANCAP25OCT147.5PE,SAMMAANCAP,0.6,28-Oct-2025,147.5,0.05,4300,OPTSTK,PE,XX,NFO,,
82158,125023,TORNTPHARM25OCT2950PE,TORNTPHARM,0.0,28-Oct-2025,2950.0,0.05,250,OPTSTK,PE,XX,NFO,,
82159,100342,LTIM25NOV5400PE,LTIM,122.35,25-Nov-2025,5400.0,0.05,150,OPTSTK,PE,XX,NFO,,
82160,146454,SUPREMEIND25OCT4350CE,SUPREMEIND,51.55,28-Oct-2025,4350.0,0.05,175,OPTSTK,CE,XX,NFO,,
82161,42906,TORNTPOWER25NOV1920PE,TORNTPOWER,0.0,25-Nov-2025,1920.0,0.05,375,OPTSTK,PE,XX,NFO,,
82162,37412,OIL25OCT550PE,OIL,0.0,28-Oct-2025,550.0,0.05,1400,OPTSTK,PE,XX,NFO,,
82163,109383,HEROMOTOCO25DEC6500CE,HEROMOTOCO,0.0,30-Dec-2025,6500.0,0.05,150,OPTSTK,CE,XX,NFO,,
82164,81849,BOSCHLTD25DEC37000PE,BOSCHLTD,1387.15,30-Dec-2025,37000.0,0.05,25,OPTSTK,PE,XX,NFO,,
82165,143453,RECLTD25OCT445CE,RECLTD,0.0,28-Oct-2025,445.0,0.05,1275,OPTSTK,CE,XX,NFO,,
82166,45873,NIFTY25DEC17000CE,NIFTY,8738.5,30-Dec-2025,17000.0,0.05,75,OPTIDX,CE,XX,NFO,,
82167,100310,LTIM25OCT6100PE,LTIM,504.95,28-Oct-2025,6100.0,0.05,150,OPTSTK,PE,XX,NFO,,
82168,120154,SUNPHARMA25OCT1300PE,SUNPHARMA,0.0,28-Oct-2025,1300.0,0.05,350,OPTSTK,PE,XX,NFO,,
82169,134662,MANKIND25DEC1200PE,MANKIND,0.0,30-Dec-2025,1200.0,0.05,225,OPTSTK,PE,XX,NFO,,
82170,147779,TECHM25NOV1020PE,TECHM,0.0,25-Nov-2025,1020.0,0.05,600,OPTSTK,PE,XX,NFO,,
82171,41250,UPL25OCT400CE,UPL,0.0,28-Oct-2025,400.0,0.05,1355,OPTSTK,CE,XX,NFO,,
82172,109756,HFCL25NOV67PE,HFCL,3.25,25-Nov-2025,67.0,0.05,6450,OPTSTK,PE,XX,NFO,,
82173,140102,PETRONET25OCT257.5PE,PETRONET,0.45,28-Oct-2025,257.5,0.05,1800,OPTSTK,PE,XX,NFO,,
82174,37245,MCX25OCT10100CE,MCX,43.5,28-Oct-2025,10100.0,0.05,125,OPTSTK,CE,XX,NFO,,
82175,52682,BANKNIFTY25OCT43100CE,BANKNIFTY,0.0,28-Oct-2025,43100.0,0.05,35,OPTIDX,CE,XX,NFO,,
82176,75124,CDSL25OCT1280CE,CDSL,271.5,28-Oct-2025,1280.0,0.05,475,OPTSTK,CE,XX,NFO,,
82177,105576,HAVELLS25DEC1440PE,HAVELLS,48.95,30-Dec-2025,1440.0,0.05,500,OPTSTK,PE,XX,NFO,,
82178,120862,RELIANCE25OCT1160PE,RELIANCE,0.2,28-Oct-2025,1160.0,0.05,500,OPTSTK,PE,XX,NFO,,
82179,108881,MAZDOCK25OCT3400CE,MAZDOCK,2.6,28-Oct-2025,3400.0,0.05,175,OPTSTK,CE,XX,NFO,,
82180,45689,HINDPETRO25OCT450PE,HINDPETRO,8.95,28-Oct-2025,450.0,0.05,2025,OPTSTK,PE,XX,NFO,,
82181,74754,CIPLA25NOV2160PE,CIPLA,0.0,25-Nov-2025,2160.0,0.05,375,OPTSTK,PE,XX,NFO,,
82182,48363,JSWSTEEL25OCT1430PE,JSWSTEEL,0.0,28-Oct-2025,1430.0,0.05,675,OPTSTK,PE,XX,NFO,,
82183,121354,INOXWIND25DEC90CE,INOXWIND,0.0,30-Dec-2025,90.0,0.05,3272,OPTSTK,CE,XX,NFO,,
82184,137498,NESTLEIND25NOV1370PE,NESTLEIND,206.1,25-Nov-2025,1370.0,0.05,500,OPTSTK,PE,XX,NFO,,
82185,82138,FORTIS25NOV600PE,FORTIS,0.0,25-Nov-2025,600.0,0.05,775,OPTSTK,PE,XX,NFO,,
82186,76559,CONCOR25NOV620CE,CONCOR,13.95,25-Nov-2025,620.0,0.05,1250,OPTSTK,CE,XX,NFO,,
82187,44865,PPLPHARMA25OCT100CE,PPLPHARMA,0.0,28-Oct-2025,100.0,0.05,2500,OPTSTK,CE,XX,NFO,,
82188,100643,LUPIN25NOV1880CE,LUPIN,149.9,25-Nov-2025,1880.0,0.05,425,OPTSTK,CE,XX,NFO,,
82189,76268,CONCOR25OCT370CE,CONCOR,0.0,28-Oct-2025,370.0,0.05,1250,OPTSTK,CE,XX,NFO,,
82190,44974,SONACOMS25NOV585CE,SONACOMS,0.0,25-Nov-2025,585.0,0.05,1050,OPTSTK,CE,XX,NFO,,
82191,89878,ICICIGI25NOV1200PE,ICICIGI,0.0,25-Nov-2025,1200.0,0.05,325,OPTSTK,PE,XX,NFO,,
82192,87626,GRASIM25OCT2480PE,GRASIM,0.35,28-Oct-2025,2480.0,0.05,250,OPTSTK,PE,XX,NFO,,
82193,51558,MIDCPNIFTY25NOV11475PE,MIDCPNIFTY,0.0,25-Nov-2025,11475.0,0.05,140,OPTIDX,PE,XX,NFO,,
82194,48726,CYIENT25NOV760CE,CYIENT,0.0,25-Nov-2025,760.0,0.05,425,OPTSTK,CE,XX,NFO,,
82195,136738,NAUKRI25NOV1420PE,NAUKRI,139.45,25-Nov-2025,1420.0,0.05,375,OPTSTK,PE,XX,NFO,,
82196,52179,AMBUJACEM25OCTFUT,AMBUJACEM,571.5,28-Oct-2025,-0.01,0.05,1050,FUTSTK,XX,XX,NFO,,
82197,87168,HINDALCO25OCT420PE,HINDALCO,0.0,28-Oct-2025,420.0,0.05,1400,OPTSTK,PE,XX,NFO,,
82198,70797,ALKEM25NOV6150PE,ALKEM,0.0,25-Nov-2025,6150.0,0.05,125,OPTSTK,PE,XX,NFO,,
82199,59071,NIFTY28JUN39000PE,NIFTY,0.0,27-Jun-2028,39000.0,0.05,75,OPTIDX,PE,XX,NFO,,
82200,133103,LTF25NOV192.5CE,LTF,0.0,25-Nov-2025,192.5,0.05,4462,OPTSTK,CE,XX,NFO,,
82201,88327,HAVELLS25OCT1520CE,HAVELLS,15.1,28-Oct-2025,1520.0,0.05,500,OPTSTK,CE,XX,NFO,,
82202,99243,EXIDEIND25NOV425CE,EXIDEIND,5.15,25-Nov-2025,425.0,0.05,1800,OPTSTK,CE,XX,NFO,,
82203,133645,LTIM25NOV7300CE,LTIM,0.0,25-Nov-2025,7300.0,0.05,150,OPTSTK,CE,XX,NFO,,
82204,104172,GRASIM25DEC2520CE,GRASIM,314.8,30-Dec-2025,2520.0,0.05,250,OPTSTK,CE,XX,NFO,,
82205,42307,POLYCAB25OCT10800CE,POLYCAB,0.0,28-Oct-2025,10800.0,0.05,125,OPTSTK,CE,XX,NFO,,
82206,137519,NESTLEIND25DEC560CE,NESTLEIND,0.0,30-Dec-2025,560.0,0.05,500,OPTSTK,CE,XX,NFO,,
82207,54225,NIFTYNXT5025NOV87500PE,NIFTYNXT50,0.0,25-Nov-2025,87500.0,0.05,25,OPTIDX,PE,XX,NFO,,
82208,148568,TORNTPHARM25NOV3350CE,TORNTPHARM,327.4,25-Nov-2025,3350.0,0.05,250,OPTSTK,CE,XX,NFO,,
82209,78968,BEL25DEC400PE,BEL,9.6,30-Dec-2025,400.0,0.05,2850,OPTSTK,PE,XX,NFO,,
82210,36263,LUPIN25DEC2600PE,LUPIN,0.0,30-Dec-2025,2600.0,0.05,425,OPTSTK,PE,XX,NFO,,
82211,49693,DIVISLAB25DECFUT,DIVISLAB,6694.0,30-Dec-2025,-0.01,0.5,100,FUTSTK,XX,XX,NFO,,
82212,35757,BANKINDIA25NOV180PE,BANKINDIA,0.0,25-Nov-2025,180.0,0.05,5200,OPTSTK,PE,XX,NFO,,
82213,81158,BIOCON25DEC420CE,BIOCON,6.65,30-Dec-2025,420.0,0.05,2500,OPTSTK,CE,XX,NFO,,
82214,92522,DABUR25DEC410PE,DABUR,0.0,30-Dec-2025,410.0,0.05,1250,OPTSTK,PE,XX,NFO,,
82215,113446,POLYCAB25NOV8000PE,POLYCAB,1100.6,25-Nov-2025,8000.0,0.05,125,OPTSTK,PE,XX,NFO,,
82216,128258,VOLTAS25NOV1200PE,VOLTAS,5.05,25-Nov-2025,1200.0,0.05,375,OPTSTK,PE,XX,NFO,,
82217,144171,RVNL25DEC160PE,RVNL,0.0,30-Dec-2025,160.0,0.05,1375,OPTSTK,PE,XX,NFO,,
82218,75844,CHOLAFIN25OCT2080CE,CHOLAFIN,0.0,28-Oct-2025,2080.0,0.05,625,OPTSTK,CE,XX,NFO,,
82219,137061,NBCC25NOV138CE,NBCC,0.0,25-Nov-2025,138.0,0.05,6500,OPTSTK,CE,XX,NFO,,
82220,106449,HDFCAMC25NOV3500PE,HDFCAMC,0.0,25-Nov-2025,3500.0,0.05,150,OPTSTK,PE,XX,NFO,,
82221,79294,BHARATFORG25DEC920PE,BHARATFORG,0.0,30-Dec-2025,920.0,0.05,500,OPTSTK,PE,XX,NFO,,
82222,82053,BPCL25NOV325PE,BPCL,5.0,25-Nov-2025,325.0,0.05,1975,OPTSTK,PE,XX,NFO,,
82223,40379,CGPOWER25OCT1060PE,CGPOWER,0.0,28-Oct-2025,1060.0,0.05,850,OPTSTK,PE,XX,NFO,,
82224,92941,INFY25OCT1260CE,INFY,0.0,28-Oct-2025,1260.0,0.05,400,OPTSTK,CE,XX,NFO,,
82225,98542,IRCTC25OCT520PE,IRCTC,0.0,28-Oct-2025,520.0,0.05,875,OPTSTK,PE,XX,NFO,,
82226,148677,TORNTPOWER25NOV940PE,TORNTPOWER,0.0,25-Nov-2025,940.0,0.05,375,OPTSTK,PE,XX,NFO,,
82227,85911,GLENMARK25OCT2400CE,GLENMARK,0.0,28-Oct-2025,2400.0,0.05,375,OPTSTK,CE,XX,NFO,,
82228,80676,BHEL25DEC260PE,BHEL,32.75,30-Dec-2025,260.0,0.05,2625,OPTSTK,PE,XX,NFO,,
82229,36649,EXIDEIND25NOV530PE,EXIDEIND,0.0,25-Nov-2025,530.0,0.05,1800,OPTSTK,PE,XX,NFO,,
82230,119115,POLICYBZR25OCT2200PE,POLICYBZR,0.0,28-Oct-2025,2200.0,0.05,350,OPTSTK,PE,XX,NFO,,
82231,69158,ADANIENSOL25OCT990CE,ADANIENSOL,11.6,28-Oct-2025,990.0,0.05,675,OPTSTK,CE,XX,NFO,,
82232,150154,VEDL25NOV565CE,VEDL,0.0,25-Nov-2025,565.0,0.05,1150,OPTSTK,CE,XX,NFO,,
82233,87489,COALINDIA25OCT412.5CE,COALINDIA,0.3,28-Oct-2025,412.5,0.05,1350,OPTSTK,CE,XX,NFO,,
82234,35469,DLF25NOV360PE,DLF,0.0,25-Nov-2025,360.0,0.05,825,OPTSTK,PE,XX,NFO,,
82235,78858,BEL25NOV385CE,BEL,27.5,25-Nov-2025,385.0,0.05,2850,OPTSTK,CE,XX,NFO,,
82236,119461,SOLARINDS25OCT15750PE,SOLARINDS,1880.0,28-Oct-2025,15750.0,0.05,75,OPTSTK,PE,XX,NFO,,
82237,150572,YESBANK25DEC38CE,YESBANK,0.0,30-Dec-2025,38.0,0.05,31100,OPTSTK,CE,XX,NFO,,
82238,50631,BANKNIFTY25DEC46700PE,BANKNIFTY,0.0,30-Dec-2025,46700.0,0.05,35,OPTIDX,PE,XX,NFO,,
82239,62806,MIDCPNIFTY25DEC8500PE,MIDCPNIFTY,0.0,30-Dec-2025,8500.0,0.05,140,OPTIDX,PE,XX,NFO,,
82240,115342,RELIANCE25NOV960CE,RELIANCE,0.0,25-Nov-2025,960.0,0.05,500,OPTSTK,CE,XX,NFO,,
82241,68192,ABB25NOV5450CE,ABB,213.2,25-Nov-2025,5450.0,0.05,125,OPTSTK,CE,XX,NFO,,
82242,52045,MIDCPNIFTY25NOV15600PE,MIDCPNIFTY,0.0,25-Nov-2025,15600.0,0.05,140,OPTIDX,PE,XX,NFO,,
82243,119796,INDUSINDBK25DEC760PE,INDUSINDBK,77.8,30-Dec-2025,760.0,0.05,700,OPTSTK,PE,XX,NFO,,
82244,44683,GODREJCP25NOV740CE,GODREJCP,0.0,25-Nov-2025,740.0,0.05,500,OPTSTK,CE,XX,NFO,,
82245,129919,KALYANKJIL25NOV410CE,KALYANKJIL,0.0,25-Nov-2025,410.0,0.05,1175,OPTSTK,CE,XX,NFO,,
82246,112724,HUDCO25OCT237.5CE,HUDCO,2.1,28-Oct-2025,237.5,0.05,2775,OPTSTK,CE,XX,NFO,,
82247,120847,INFY25DEC720CE,INFY,0.0,30-Dec-2025,720.0,0.05,400,OPTSTK,CE,XX,NFO,,
82248,77255,BANKINDIA25OCT111CE,BANKINDIA,0.0,28-Oct-2025,111.0,0.05,5200,OPTSTK,CE,XX,NFO,,
82249,134704,MANKIND25DEC3400PE,MANKIND,0.0,30-Dec-2025,3400.0,0.05,225,OPTSTK,PE,XX,NFO,,
82250,107532,HDFCBANK25OCT1075CE,HDFCBANK,0.0,28-Oct-2025,1075.0,0.05,1100,OPTSTK,CE,XX,NFO,,
82251,129045,JSWSTEEL25OCT1600CE,JSWSTEEL,0.0,28-Oct-2025,1600.0,0.05,675,OPTSTK,CE,XX,NFO,,
82252,117606,SBIN25OCT870CE,SBIN,21.8,28-Oct-2025,870.0,0.05,750,OPTSTK,CE,XX,NFO,,
82253,125755,IRFC25NOV104CE,IRFC,22.25,25-Nov-2025,104.0,0.05,4250,OPTSTK,CE,XX,NFO,,
82254,76184,BAJFINANCE25DEC1060CE,BAJFINANCE,44.25,30-Dec-2025,1060.0,0.05,750,OPTSTK,CE,XX,NFO,,
82255,93723,IRCTC25OCT890PE,IRCTC,0.0,28-Oct-2025,890.0,0.05,875,OPTSTK,PE,XX,NFO,,
82256,117526,INDHOTEL25NOV590PE,INDHOTEL,0.0,25-Nov-2025,590.0,0.05,1000,OPTSTK,PE,XX,NFO,,
82257,55836,APLAPOLLO25OCT1620CE,APLAPOLLO,115.35,28-Oct-2025,1620.0,0.05,350,OPTSTK,CE,XX,NFO,,
82258,85172,HCLTECH25OCT1340CE,HCLTECH,165.25,28-Oct-2025,1340.0,0.05,350,OPTSTK,CE,XX,NFO,,
82259,123778,TCS25NOV3280CE,TCS,10.9,25-Nov-2025,3280.0,0.05,175,OPTSTK,CE,XX,NFO,,
82260,147421,TATASTEEL25DEC170PE,TATASTEEL,4.35,30-Dec-2025,170.0,0.05,5500,OPTSTK,PE,XX,NFO,,
82261,147181,TATAMOTORS25DEC680PE,TATAMOTORS,0.0,30-Dec-2025,680.0,0.05,800,OPTSTK,PE,XX,NFO,,
82262,70388,BRITANNIA25NOV6800PE,BRITANNIA,1019.9,25-Nov-2025,6800.0,0.05,125,OPTSTK,PE,XX,NFO,,
82263,86986,HEROMOTOCO25NOV4700CE,HEROMOTOCO,590.7,25-Nov-2025,4700.0,0.05,150,OPTSTK,CE,XX,NFO,,
82264,51498,BANKNIFTY25DEC59600PE,BANKNIFTY,1953.15,30-Dec-2025,59600.0,0.05,35,OPTIDX,PE,XX,NFO,,
82265,136045,MOTHERSON25NOV117CE,MOTHERSON,1.6,25-Nov-2025,117.0,0.05,6150,OPTSTK,CE,XX,NFO,,
82266,52786,NIFTY25NOV24950PE,NIFTY,104.3,25-Nov-2025,24950.0,0.05,75,OPTIDX,PE,XX,NFO,,
82267,114854,RECLTD25NOV520PE,RECLTD,0.0,25-Nov-2025,520.0,0.05,1275,OPTSTK,PE,XX,NFO,,
82268,136860,NBCC25OCT96PE,NBCC,1.9,28-Oct-2025,96.0,0.05,6500,OPTSTK,PE,XX,NFO,,
82269,80341,DRREDDY25NOV1680PE,DRREDDY,0.0,25-Nov-2025,1680.0,0.05,625,OPTSTK,PE,XX,NFO,,
82270,37288,MARUTI25OCT12300PE,MARUTI,0.0,28-Oct-2025,12300.0,0.05,50,OPTSTK,PE,XX,NFO,,
82271,135942,MOTHERSON25OCT134PE,MOTHERSON,0.0,28-Oct-2025,134.0,0.05,6150,OPTSTK,PE,XX,NFO,,
